employee_id,month,year,total_tasks_assigned,total_tasks_completed,avg_completion_percentage,on_time_completion_rate,total_hours_worked,expected_hours,avg_task_progress,productivity_score,performance_status
29,3,2025,13,9,71.64,71.83,152.9,176.0,68.23,82.6,Excellent
38,7,2024,7,6,98.33,90.29,157.3,176.0,100.0,95.3,Outstanding
33,1,2025,12,8,64.34,63.44,153.3,176.0,61.54,69.8,Good
37,4,2025,24,22,87.02,100.0,136.0,176.0,84.93,88.5,Excellent
27,12,2024,26,16,69.24,62.66,162.1,176.0,70.25,68.7,Good
33,12,2024,14,11,67.49,73.48,146.4,176.0,67.33,71.2,Good
4,7,2024,26,12,43.56,52.19,100.3,176.0,48.41,51.6,Needs Improvement
22,6,2024,23,18,78.29,75.48,154.4,176.0,82.39,83.7,Excellent
2,6,2025,25,18,76.24,68.09,159.0,176.0,77.88,76.0,Excellent
10,1,2025,7,3,54.1,79.71,109.8,176.0,52.95,69.3,Good
5,11,2025,15,7,44.5,40.46,113.0,176.0,49.3,57.6,Needs Improvement
10,7,2025,15,8,65.59,74.38,142.8,176.0,61.66,71.4,Good
33,6,2025,21,6,34.55,22.8,111.9,176.0,30.29,33.6,Low Productivity
38,3,2024,20,11,55.05,61.96,119.0,176.0,53.01,57.4,Needs Improvement
13,2,2025,11,8,69.33,77.47,138.9,176.0,75.14,78.7,Excellent
31,8,2025,8,7,93.52,97.88,134.8,176.0,89.33,93.9,Outstanding
47,11,2025,27,13,52.46,40.5,106.4,176.0,49.46,48.8,Needs Improvement
36,8,2025,23,19,80.33,71.63,121.8,176.0,81.2,73.6,Good
45,5,2025,16,4,19.22,35.13,98.0,176.0,18.94,28.8,Low Productivity
24,4,2024,19,17,89.98,77.09,163.2,176.0,88.08,84.7,Excellent
15,11,2025,15,7,51.45,38.27,114.1,176.0,53.79,48.2,Needs Improvement
29,11,2025,9,6,79.64,74.34,156.8,176.0,77.28,81.9,Excellent
8,8,2024,9,3,37.51,27.38,100.5,176.0,42.79,37.3,Low Productivity
5,2,2024,19,10,49.67,43.46,99.9,176.0,50.86,41.4,Needs Improvement
29,12,2024,22,13,63.06,56.1,144.8,176.0,68.14,61.9,Good
47,11,2025,15,9,55.18,43.39,134.2,176.0,51.23,57.4,Needs Improvement
4,5,2025,16,10,60.28,55.85,152.1,176.0,59.54,65.7,Good
12,3,2025,6,3,63.86,75.02,126.4,176.0,54.37,60.6,Good
45,4,2024,24,13,62.26,62.18,147.5,176.0,68.95,62.8,Good
2,3,2024,19,8,53.9,64.1,100.6,176.0,65.37,58.3,Needs Improvement
27,8,2024,24,7,26.3,37.65,102.0,176.0,24.86,36.4,Low Productivity
31,9,2024,8,7,92.17,100.0,161.6,176.0,94.04,92.8,Outstanding
36,9,2024,26,16,74.81,59.26,123.1,176.0,75.37,63.4,Good
36,11,2024,22,7,29.08,31.03,109.4,176.0,22.62,37.9,Low Productivity
26,6,2024,10,7,87.29,82.5,162.1,176.0,93.53,79.6,Excellent
43,7,2025,27,20,81.0,60.97,146.5,176.0,79.63,71.3,Good
27,11,2025,23,17,84.04,82.45,139.8,176.0,73.8,84.0,Excellent
5,1,2024,15,5,37.67,34.91,130.3,176.0,34.09,47.0,Needs Improvement
20,10,2024,28,20,71.63,70.06,146.7,176.0,64.66,72.7,Good
11,10,2025,6,4,64.4,76.93,135.0,176.0,65.01,73.0,Good
10,10,2024,12,8,76.45,60.04,136.8,176.0,77.03,68.4,Good
40,3,2024,15,14,88.54,97.17,151.9,176.0,94.48,90.3,Outstanding
38,4,2025,9,8,89.39,93.79,164.8,176.0,98.54,88.8,Excellent
6,7,2025,22,7,40.57,28.15,119.1,176.0,50.12,35.3,Low Productivity
8,4,2025,27,18,72.37,69.7,154.5,176.0,67.24,73.5,Good
23,3,2025,22,12,62.45,58.12,132.4,176.0,65.55,68.1,Good
47,12,2024,18,7,35.28,50.68,106.6,176.0,39.26,41.1,Needs Improvement
26,11,2025,26,10,35.54,39.05,117.4,176.0,32.92,49.4,Needs Improvement
46,12,2024,14,4,36.94,21.0,96.4,176.0,38.38,26.3,Low Productivity
43,10,2025,7,3,50.52,45.26,122.3,176.0,52.51,54.3,Needs Improvement
12,2,2025,13,5,40.03,42.43,137.3,176.0,37.6,44.5,Needs Improvement
26,9,2024,7,5,85.8,76.26,163.9,176.0,92.21,85.3,Excellent
13,4,2025,15,9,63.41,67.59,146.4,176.0,64.59,66.9,Good
40,11,2025,16,14,100.0,94.43,154.3,176.0,99.14,96.0,Outstanding
18,5,2025,16,10,70.87,68.59,147.7,176.0,64.75,69.5,Good
25,5,2025,7,2,29.4,26.84,97.6,176.0,35.16,37.1,Low Productivity
33,10,2024,25,18,79.03,75.66,117.8,176.0,79.41,73.6,Good
47,5,2025,11,7,72.69,74.92,135.8,176.0,73.08,74.9,Good
40,8,2025,18,12,66.96,69.35,128.0,176.0,62.73,68.1,Good
43,6,2024,28,13,45.16,57.58,146.0,176.0,49.63,57.8,Needs Improvement
12,2,2025,15,11,75.6,76.25,164.8,176.0,69.93,79.5,Excellent
44,4,2025,11,4,37.37,35.33,102.0,176.0,26.33,44.7,Needs Improvement
36,4,2024,29,8,28.9,37.08,114.6,176.0,25.36,41.4,Needs Improvement
48,3,2025,25,6,20.67,16.35,72.5,176.0,22.4,26.2,Low Productivity
4,12,2024,14,6,49.71,40.87,121.4,176.0,51.4,44.6,Needs Improvement
5,11,2025,15,7,42.39,47.01,123.2,176.0,43.1,48.1,Needs Improvement
37,7,2024,19,10,56.43,58.61,107.8,176.0,55.56,59.2,Needs Improvement
8,8,2024,23,13,58.52,70.23,130.5,176.0,59.31,60.4,Good
42,3,2025,20,18,93.04,98.7,139.6,176.0,100.0,89.1,Excellent
49,12,2024,26,22,84.61,92.95,162.4,176.0,85.86,87.2,Excellent
28,5,2025,25,17,69.56,75.49,137.7,176.0,67.44,71.7,Good
31,7,2024,24,7,35.17,41.04,128.8,176.0,34.65,42.3,Needs Improvement
9,12,2025,16,14,89.54,82.19,130.1,176.0,88.5,85.3,Excellent
29,5,2024,22,9,35.83,62.12,102.6,176.0,36.18,46.7,Needs Improvement
14,5,2024,27,10,39.41,46.61,102.9,176.0,34.86,41.8,Needs Improvement
40,12,2024,17,12,77.7,74.3,148.0,176.0,81.7,82.8,Excellent
41,6,2025,9,4,42.48,52.62,123.8,176.0,43.97,57.3,Needs Improvement
22,3,2024,8,5,63.28,57.68,140.9,176.0,59.34,68.5,Good
11,7,2025,18,13,75.47,75.13,132.0,176.0,80.57,77.7,Excellent
23,6,2025,12,4,30.15,38.89,84.8,176.0,20.64,40.7,Needs Improvement
1,1,2025,13,10,86.36,79.43,134.9,176.0,97.13,81.2,Excellent
46,1,2024,29,16,52.95,61.91,145.4,176.0,62.38,59.3,Needs Improvement
37,11,2025,23,14,62.98,62.37,119.9,176.0,71.6,67.6,Good
21,3,2025,7,5,72.68,68.44,145.1,176.0,70.2,81.0,Excellent
26,3,2024,9,3,48.53,29.04,111.7,176.0,49.74,41.4,Needs Improvement
46,7,2025,25,15,53.56,44.95,131.3,176.0,50.45,61.3,Good
36,10,2025,22,8,34.91,44.44,89.9,176.0,37.06,40.0,Needs Improvement
23,10,2024,5,1,44.31,36.51,122.9,176.0,44.4,42.9,Needs Improvement
1,2,2024,12,5,39.02,50.8,114.3,176.0,36.71,47.8,Needs Improvement
40,7,2024,23,14,65.63,90.29,166.8,176.0,63.27,76.2,Excellent
15,10,2025,21,10,52.41,42.08,113.8,176.0,52.82,52.9,Needs Improvement
21,9,2025,21,15,65.97,76.11,153.5,176.0,80.65,73.9,Good
47,11,2025,15,9,59.84,74.73,124.7,176.0,66.37,69.4,Good
9,6,2025,6,3,58.84,53.97,155.1,176.0,59.27,60.8,Good
9,12,2025,10,2,28.59,23.6,112.0,176.0,27.68,33.3,Low Productivity
10,7,2024,26,14,51.16,59.52,104.9,176.0,54.28,52.9,Needs Improvement
26,11,2024,18,8,54.9,66.04,137.7,176.0,51.83,55.1,Needs Improvement
41,7,2025,7,5,87.42,90.1,159.6,176.0,86.28,88.9,Excellent
35,10,2025,16,9,64.67,54.04,121.6,176.0,54.91,61.7,Good
25,7,2025,8,5,76.66,67.29,114.3,176.0,77.11,69.2,Good
26,4,2024,16,9,50.62,54.53,144.7,176.0,51.2,57.8,Needs Improvement
11,6,2024,17,11,67.94,53.95,160.7,176.0,65.22,65.7,Good
38,4,2025,6,5,88.53,87.33,167.7,176.0,90.78,90.6,Outstanding
2,11,2025,6,4,67.78,69.12,148.3,176.0,68.41,69.7,Good
7,1,2024,19,15,80.16,79.49,151.7,176.0,77.5,85.6,Excellent
18,12,2025,27,16,51.34,50.28,145.4,176.0,55.45,61.4,Good
27,10,2024,21,17,84.41,86.54,143.1,176.0,83.52,85.6,Excellent
34,7,2024,11,9,83.47,77.12,120.8,176.0,78.23,83.6,Excellent
27,6,2024,18,17,84.03,92.7,167.1,176.0,75.22,89.5,Excellent
17,7,2025,16,4,29.89,21.83,108.1,176.0,37.06,34.7,Low Productivity
43,11,2025,21,13,58.29,73.43,110.3,176.0,58.92,66.4,Good
44,12,2025,18,8,43.2,39.62,83.2,176.0,43.62,42.1,Needs Improvement
24,4,2025,10,7,75.38,87.42,142.5,176.0,75.16,75.3,Excellent
25,3,2024,23,22,89.44,99.76,156.6,176.0,95.53,88.6,Excellent
7,10,2024,28,17,54.39,66.42,126.9,176.0,55.11,61.2,Good
6,10,2025,10,4,49.73,47.67,126.3,176.0,57.47,55.9,Needs Improvement
24,12,2024,22,13,57.99,54.19,117.6,176.0,58.72,57.4,Needs Improvement
33,2,2025,28,18,63.86,69.07,143.0,176.0,50.49,72.1,Good
49,7,2025,9,7,80.98,77.17,154.9,176.0,87.31,78.9,Excellent
29,5,2025,28,12,35.22,46.55,75.3,176.0,36.79,42.7,Needs Improvement
43,6,2024,28,25,88.04,94.91,151.0,176.0,85.5,91.5,Outstanding
22,4,2025,10,8,86.83,100.0,152.9,176.0,85.55,93.3,Outstanding
26,3,2024,6,3,63.95,58.9,135.3,176.0,62.41,60.7,Good
28,9,2024,12,7,59.6,71.86,139.6,176.0,53.39,66.2,Good
50,7,2024,19,9,54.94,56.28,94.5,176.0,59.33,47.6,Needs Improvement
21,10,2025,19,12,63.33,61.54,132.1,176.0,61.1,63.9,Good
49,9,2025,15,6,39.24,50.35,112.0,176.0,34.9,58.8,Needs Improvement
7,2,2025,26,19,71.42,73.6,155.8,176.0,92.92,75.8,Excellent
17,12,2025,26,11,50.13,42.5,98.7,176.0,44.37,43.5,Needs Improvement
20,12,2025,28,17,65.75,53.15,129.5,176.0,65.31,62.3,Good
41,4,2024,5,4,78.41,86.23,157.9,176.0,66.9,85.7,Excellent
49,3,2025,22,5,27.39,21.12,111.9,176.0,33.66,30.6,Low Productivity
20,10,2025,16,9,52.43,62.65,123.8,176.0,51.02,57.0,Needs Improvement
22,3,2025,16,5,36.06,36.98,127.2,176.0,40.14,51.4,Needs Improvement
28,2,2025,29,16,54.04,53.91,114.0,176.0,49.32,58.0,Needs Improvement
40,3,2025,15,12,85.13,73.56,155.4,176.0,77.05,85.8,Excellent
49,4,2024,12,10,86.53,94.62,160.8,176.0,82.8,87.5,Excellent
7,1,2025,11,7,69.08,69.32,117.4,176.0,75.81,75.2,Excellent
1,2,2024,27,15,56.14,71.72,146.8,176.0,59.03,69.2,Good
32,2,2024,25,16,66.87,60.47,108.9,176.0,58.79,65.9,Good
13,7,2024,6,4,66.97,79.84,139.8,176.0,54.87,69.3,Good
30,10,2024,15,11,75.28,77.35,134.3,176.0,73.68,74.3,Good
23,4,2024,26,14,52.51,61.16,138.6,176.0,57.97,61.9,Good
19,6,2025,14,8,67.36,50.06,133.3,176.0,63.57,61.3,Good
32,8,2024,7,3,41.07,32.89,141.5,176.0,46.46,48.8,Needs Improvement
30,6,2024,24,14,60.18,60.74,144.0,176.0,60.81,62.7,Good
29,10,2025,14,12,99.67,79.45,152.0,176.0,100.0,89.0,Excellent
49,6,2024,22,13,56.38,71.25,146.6,176.0,52.99,65.0,Good
45,7,2024,18,8,49.63,51.58,117.4,176.0,49.33,54.5,Needs Improvement
29,3,2024,22,8,39.9,33.53,94.6,176.0,36.63,37.6,Low Productivity
30,4,2024,28,11,39.91,32.6,105.1,176.0,44.84,41.0,Needs Improvement
16,1,2024,12,3,29.96,27.45,102.1,176.0,32.92,34.2,Low Productivity
40,3,2025,14,3,18.22,18.07,51.5,176.0,9.72,19.2,Low Productivity
19,6,2025,26,13,53.27,55.44,141.9,176.0,56.73,56.7,Needs Improvement
18,8,2025,17,6,29.4,37.97,109.4,176.0,21.95,42.1,Needs Improvement
1,5,2024,25,10,51.8,52.16,128.7,176.0,47.24,55.1,Needs Improvement
14,10,2025,12,9,83.78,80.28,142.6,176.0,87.51,80.1,Excellent
47,1,2024,8,4,51.77,46.48,99.6,176.0,45.5,53.5,Needs Improvement
50,1,2024,8,4,63.28,54.62,127.6,176.0,61.42,61.4,Good
2,10,2024,9,2,30.09,24.64,103.4,176.0,33.88,32.9,Low Productivity
28,12,2025,5,4,93.12,86.16,144.2,176.0,95.2,83.9,Excellent
49,10,2025,21,15,70.14,59.19,133.0,176.0,71.93,68.1,Good
50,12,2024,6,2,47.53,50.96,115.1,176.0,51.49,50.2,Needs Improvement
30,9,2025,12,6,50.85,64.09,86.2,176.0,57.38,52.9,Needs Improvement
38,3,2025,11,8,80.13,68.3,146.4,176.0,73.93,81.1,Excellent
4,5,2024,19,10,54.97,46.47,133.2,176.0,56.63,57.9,Needs Improvement
1,6,2025,29,11,39.77,44.34,119.4,176.0,44.59,46.3,Needs Improvement
8,2,2024,9,6,65.34,66.25,134.0,176.0,69.18,72.0,Good
29,8,2024,6,4,83.62,93.51,176.1,176.0,82.82,95.3,Outstanding
39,6,2024,11,7,57.92,57.91,138.6,176.0,56.83,63.2,Good
3,6,2024,12,10,90.39,72.97,145.8,176.0,94.51,81.5,Excellent
32,8,2024,11,8,86.98,76.23,123.2,176.0,88.05,78.5,Excellent
10,3,2024,11,7,64.79,66.99,116.9,176.0,70.26,64.7,Good
10,9,2024,18,10,60.11,62.02,134.7,176.0,60.65,61.3,Good
19,5,2025,25,6,22.07,22.45,111.0,176.0,20.2,35.7,Low Productivity
46,3,2024,22,18,79.06,88.88,149.3,176.0,70.25,88.4,Excellent
34,6,2024,10,5,52.83,60.17,124.6,176.0,51.68,61.6,Good
33,7,2024,8,4,67.07,62.33,122.7,176.0,60.92,65.0,Good
23,8,2024,14,8,69.18,62.02,135.8,176.0,60.03,62.3,Good
28,4,2025,22,19,81.96,87.19,138.1,176.0,77.64,82.0,Excellent
32,8,2024,16,6,42.87,29.69,112.4,176.0,46.38,47.0,Needs Improvement
50,9,2025,20,10,50.35,58.06,125.3,176.0,49.14,56.5,Needs Improvement
7,9,2024,29,22,73.08,82.33,149.8,176.0,73.97,76.6,Excellent
29,7,2024,11,5,35.38,48.42,104.2,176.0,38.75,46.4,Needs Improvement
8,8,2025,10,4,51.71,39.44,97.8,176.0,51.53,47.4,Needs Improvement
1,12,2024,9,6,77.56,76.79,138.4,176.0,74.12,75.0,Excellent
3,10,2024,7,4,65.31,70.46,138.0,176.0,63.08,69.8,Good
24,1,2025,16,12,76.98,81.24,140.4,176.0,80.85,71.6,Good
23,11,2024,19,8,41.25,42.55,73.9,176.0,41.12,42.2,Needs Improvement
8,9,2025,14,8,67.94,51.79,135.6,176.0,55.22,67.1,Good
47,9,2024,24,13,53.55,53.82,162.7,176.0,51.78,61.8,Good
37,3,2024,23,10,43.87,37.26,129.7,176.0,46.53,54.7,Needs Improvement
3,12,2024,20,7,33.71,33.32,80.3,176.0,34.63,35.0,Low Productivity
33,5,2025,15,13,92.51,90.18,145.5,176.0,87.41,87.4,Excellent
28,6,2025,12,9,94.23,91.1,143.6,176.0,90.5,85.0,Excellent
47,4,2024,7,2,34.75,41.5,104.1,176.0,25.01,39.7,Low Productivity
8,3,2024,27,11,42.66,45.81,96.7,176.0,45.41,48.0,Needs Improvement
34,12,2024,11,5,48.94,59.05,105.9,176.0,52.05,52.9,Needs Improvement
35,7,2025,27,19,72.85,71.93,151.2,176.0,72.18,80.6,Excellent
32,10,2024,11,6,55.43,58.54,136.7,176.0,53.68,61.9,Good
24,2,2024,18,16,89.17,88.1,151.2,176.0,83.77,86.3,Excellent
14,12,2024,6,2,48.69,39.72,132.8,176.0,50.35,48.7,Needs Improvement
32,12,2025,14,10,69.54,82.75,132.8,176.0,61.33,82.1,Excellent
46,7,2025,23,14,61.9,52.09,126.6,176.0,65.78,63.1,Good
43,4,2025,13,6,39.72,42.27,114.3,176.0,42.62,52.8,Needs Improvement
16,3,2024,20,16,79.2,83.09,122.1,176.0,85.05,79.3,Excellent
4,9,2025,23,14,57.0,54.95,125.6,176.0,57.25,61.1,Good
37,8,2025,22,8,43.83,40.84,137.1,176.0,41.23,52.8,Needs Improvement
21,10,2024,13,10,77.63,82.48,168.0,176.0,79.79,84.8,Excellent
14,8,2024,20,12,58.79,56.13,130.2,176.0,62.69,62.9,Good
31,2,2024,17,15,80.41,91.59,149.6,176.0,74.62,86.7,Excellent
48,12,2024,14,6,49.27,44.49,141.9,176.0,48.92,55.2,Needs Improvement
18,4,2024,29,18,58.51,54.82,127.5,176.0,59.84,62.0,Good
7,7,2024,24,10,42.03,48.82,107.8,176.0,44.44,46.7,Needs Improvement
10,4,2024,18,11,69.35,49.21,146.7,176.0,67.58,72.2,Good
7,7,2025,16,5,35.97,47.09,80.0,176.0,39.13,38.4,Low Productivity
33,2,2024,29,12,36.65,46.48,112.1,176.0,31.85,44.1,Needs Improvement
23,10,2025,23,7,37.28,42.81,106.7,176.0,47.37,45.8,Needs Improvement
21,2,2024,11,7,59.41,70.45,139.9,176.0,56.29,70.2,Good
19,6,2025,27,14,54.81,53.31,114.0,176.0,56.85,54.0,Needs Improvement
48,2,2024,19,12,60.48,58.23,129.0,176.0,57.72,63.6,Good
19,2,2025,20,12,56.42,61.29,130.6,176.0,56.91,65.0,Good
36,9,2025,12,8,70.59,77.11,132.5,176.0,65.2,73.7,Good
29,1,2024,14,4,27.23,24.27,101.9,176.0,32.61,36.2,Low Productivity
18,2,2024,8,2,38.09,29.25,114.9,176.0,34.0,37.8,Low Productivity
2,4,2024,23,13,56.53,45.13,136.4,176.0,56.94,61.4,Good
1,3,2024,23,16,66.49,65.99,145.7,176.0,66.17,70.8,Good
47,5,2025,25,10,38.42,36.05,89.7,176.0,34.92,40.0,Low Productivity
5,8,2024,19,11,59.76,73.29,134.3,176.0,47.03,69.6,Good
20,12,2024,18,10,59.02,47.76,114.2,176.0,64.31,58.0,Needs Improvement
11,6,2024,5,2,47.96,49.6,147.0,176.0,48.68,57.0,Needs Improvement
42,1,2025,20,11,60.37,68.57,124.5,176.0,51.67,66.6,Good
2,1,2025,14,7,47.56,63.96,121.8,176.0,37.99,57.2,Needs Improvement
3,4,2025,23,15,73.08,80.47,157.4,176.0,71.47,78.1,Excellent
23,10,2025,26,12,42.5,60.43,135.8,176.0,42.08,62.5,Good
12,1,2024,7,5,78.78,77.22,137.9,176.0,77.7,77.1,Excellent
20,1,2025,9,7,88.92,84.11,126.6,176.0,96.14,77.7,Excellent
5,1,2024,13,6,42.89,48.44,91.0,176.0,34.54,49.9,Needs Improvement
37,10,2024,22,8,34.57,42.62,95.3,176.0,35.63,37.0,Low Productivity
38,4,2024,15,8,50.56,59.05,129.4,176.0,53.79,55.8,Needs Improvement
30,7,2024,20,13,66.33,81.76,132.2,176.0,69.45,72.6,Good
9,3,2025,6,2,48.77,44.78,99.9,176.0,53.24,47.1,Needs Improvement
34,7,2024,16,8,49.45,47.39,118.1,176.0,50.03,55.0,Needs Improvement
44,4,2025,26,13,51.06,58.3,148.6,176.0,52.29,67.0,Good
35,9,2024,10,7,81.5,82.47,158.1,176.0,79.85,82.0,Excellent
22,2,2025,15,10,71.75,62.05,161.2,176.0,64.2,70.5,Good
44,5,2024,12,4,31.36,26.96,96.7,176.0,33.01,33.9,Low Productivity
24,8,2024,16,8,50.11,58.77,133.0,176.0,48.1,56.4,Needs Improvement
17,12,2024,6,4,75.8,66.96,147.5,176.0,72.08,70.0,Good
10,4,2024,13,6,57.76,46.54,141.9,176.0,59.62,58.4,Needs Improvement
30,3,2025,19,15,89.97,77.78,145.3,176.0,92.28,83.4,Excellent
46,12,2024,6,4,88.47,83.53,133.5,176.0,84.94,83.7,Excellent
23,5,2024,5,4,81.03,93.2,134.0,176.0,82.28,86.7,Excellent
32,3,2024,14,11,89.34,85.6,144.0,176.0,88.94,85.6,Excellent
17,9,2024,6,4,75.75,75.75,144.7,176.0,76.7,74.2,Good
50,5,2025,16,11,64.98,83.94,142.7,176.0,71.25,75.0,Good
17,3,2025,27,9,36.11,42.5,87.5,176.0,38.32,39.5,Low Productivity
14,4,2024,12,11,100.0,100.0,175.5,176.0,100.0,100.0,Outstanding
9,6,2024,9,2,33.17,37.53,83.6,176.0,28.75,40.4,Needs Improvement
40,7,2024,26,11,43.72,39.97,134.6,176.0,40.0,48.2,Needs Improvement
2,8,2024,5,3,79.43,70.62,137.5,176.0,81.84,73.5,Good
45,3,2024,19,13,73.85,68.49,164.6,176.0,65.92,76.0,Excellent
25,11,2025,10,5,59.11,66.3,100.5,176.0,57.33,59.3,Needs Improvement
39,6,2025,16,8,49.54,41.58,138.4,176.0,45.72,53.6,Needs Improvement
9,1,2025,12,4,36.21,29.4,96.5,176.0,35.5,43.2,Needs Improvement
22,2,2025,17,11,69.45,54.38,118.6,176.0,68.37,65.9,Good
43,4,2024,23,19,83.66,74.22,172.3,176.0,84.31,82.9,Excellent
46,9,2024,5,2,52.43,46.1,133.2,176.0,54.76,53.5,Needs Improvement
4,5,2025,15,7,56.08,51.84,98.5,176.0,60.91,48.9,Needs Improvement
26,11,2025,24,19,78.32,70.35,146.7,176.0,83.53,79.5,Excellent
29,6,2025,5,3,73.29,79.62,160.5,176.0,72.1,79.7,Excellent
45,2,2024,12,7,67.19,66.6,141.4,176.0,64.24,71.0,Good
34,1,2025,9,6,86.31,56.83,139.0,176.0,82.37,72.8,Good
23,2,2024,21,16,71.41,76.72,158.8,176.0,69.8,75.2,Excellent
37,10,2025,12,8,78.69,74.37,144.1,176.0,73.76,76.5,Excellent
11,8,2024,29,22,75.48,92.31,116.7,176.0,77.83,81.8,Excellent
6,3,2024,14,5,40.0,42.24,113.7,176.0,45.11,45.8,Needs Improvement
18,12,2025,6,4,62.96,55.37,142.9,176.0,55.34,71.9,Good
21,7,2024,13,6,61.42,53.85,125.0,176.0,61.47,58.9,Needs Improvement
42,3,2025,28,26,96.39,96.67,150.2,176.0,100.0,99.8,Outstanding
36,3,2025,27,17,66.3,67.84,137.3,176.0,58.89,74.0,Good
41,2,2024,7,5,73.77,100.0,147.8,176.0,81.15,82.3,Excellent
38,7,2024,22,19,85.54,84.45,121.1,176.0,81.24,81.1,Excellent
34,3,2025,11,6,64.49,57.2,110.0,176.0,61.45,60.2,Good
17,11,2024,19,4,24.81,29.37,105.1,176.0,27.9,28.1,Low Productivity
37,8,2024,25,18,76.94,89.31,150.9,176.0,79.47,82.4,Excellent
25,2,2024,26,19,85.48,80.33,128.3,176.0,84.95,79.3,Excellent
38,1,2024,24,10,44.52,39.25,124.7,176.0,40.7,48.2,Needs Improvement
12,3,2025,22,15,70.0,80.13,145.3,176.0,63.78,72.2,Good
23,12,2025,29,25,82.96,100.0,146.1,176.0,82.58,93.1,Outstanding
42,7,2024,7,3,47.76,45.43,127.7,176.0,46.7,47.8,Needs Improvement
22,12,2024,27,7,27.48,21.62,109.8,176.0,23.52,29.8,Low Productivity
21,8,2024,18,12,66.18,68.56,147.6,176.0,64.91,73.7,Good
27,5,2025,28,12,46.0,47.82,130.2,176.0,47.26,52.8,Needs Improvement
31,8,2024,6,5,95.66,100.0,138.8,176.0,100.0,90.6,Outstanding
6,1,2025,18,12,69.56,63.63,122.9,176.0,70.54,67.5,Good
27,8,2025,26,18,70.74,73.3,158.2,176.0,69.86,75.4,Excellent
40,7,2024,15,6,44.26,55.71,127.8,176.0,40.14,56.0,Needs Improvement
34,9,2024,20,15,87.92,77.03,149.8,176.0,84.2,76.5,Excellent
12,8,2025,12,5,42.68,43.13,129.0,176.0,43.77,51.1,Needs Improvement
45,11,2024,11,4,42.34,47.09,131.1,176.0,43.69,53.3,Needs Improvement
7,5,2024,15,12,75.94,82.23,149.9,176.0,74.83,79.5,Excellent
10,7,2025,7,2,40.56,45.17,108.3,176.0,45.08,46.4,Needs Improvement
45,3,2024,21,14,62.83,65.83,142.3,176.0,63.13,68.6,Good
17,11,2025,18,13,68.68,71.17,137.5,176.0,66.25,67.6,Good
26,7,2024,10,4,38.65,41.36,138.9,176.0,35.38,50.3,Needs Improvement
21,4,2025,12,4,28.93,31.1,131.6,176.0,25.32,42.1,Needs Improvement
28,7,2024,26,6,25.57,32.91,113.3,176.0,27.97,39.4,Low Productivity
46,2,2025,9,4,48.06,46.03,96.5,176.0,44.95,47.6,Needs Improvement
2,4,2024,12,11,88.79,100.0,137.7,176.0,89.33,92.1,Outstanding
43,8,2024,6,2,31.46,23.6,93.6,176.0,27.22,41.8,Needs Improvement
1,2,2024,19,5,28.75,24.04,105.4,176.0,27.92,31.7,Low Productivity
36,3,2025,16,14,94.5,86.23,167.6,176.0,94.23,88.2,Excellent
26,2,2025,21,13,66.37,60.97,125.8,176.0,78.19,65.2,Good
29,10,2025,5,3,70.71,67.56,131.0,176.0,64.17,71.9,Good
21,8,2024,19,5,25.16,15.33,104.1,176.0,29.2,30.3,Low Productivity
11,12,2025,18,10,55.3,66.23,116.9,176.0,51.45,60.9,Good
40,2,2025,24,22,88.13,87.08,157.4,176.0,94.88,86.9,Excellent
11,8,2025,26,13,46.69,55.08,116.9,176.0,43.2,56.9,Needs Improvement
36,2,2025,20,6,32.43,25.55,98.1,176.0,37.61,36.2,Low Productivity
49,12,2025,13,8,63.62,51.79,133.6,176.0,64.73,70.3,Good
39,9,2024,5,2,50.12,51.47,132.9,176.0,43.46,52.2,Needs Improvement
40,3,2024,21,14,67.1,76.39,114.3,176.0,68.09,76.5,Excellent
35,7,2024,17,13,80.48,76.25,147.5,176.0,83.05,81.2,Excellent
34,1,2024,25,13,51.41,47.81,93.3,176.0,54.35,52.5,Needs Improvement
47,7,2024,25,21,76.88,95.65,144.7,176.0,75.7,82.4,Excellent
24,6,2025,9,7,90.39,87.23,160.6,176.0,100.0,86.8,Excellent
22,9,2025,14,5,37.95,33.28,128.3,176.0,47.68,48.7,Needs Improvement
5,1,2025,10,5,47.11,43.8,116.7,176.0,48.8,45.2,Needs Improvement
33,11,2025,28,10,42.07,33.76,103.4,176.0,35.49,37.0,Low Productivity
36,3,2024,23,16,68.32,66.42,132.2,176.0,63.32,64.8,Good
47,6,2024,29,19,68.95,72.79,116.8,176.0,67.6,72.1,Good
20,12,2024,17,11,68.41,66.18,135.5,176.0,67.93,70.9,Good
19,9,2024,5,2,41.9,46.29,102.9,176.0,37.77,45.2,Needs Improvement
35,12,2025,24,12,57.4,45.43,130.5,176.0,54.69,54.7,Needs Improvement
43,11,2024,29,11,31.28,51.49,101.6,176.0,21.34,45.2,Needs Improvement
17,12,2024,19,11,58.46,68.26,123.6,176.0,47.65,67.0,Good
45,5,2024,18,6,33.45,42.94,116.1,176.0,33.52,40.1,Needs Improvement
43,10,2024,12,5,44.08,47.48,127.9,176.0,52.04,52.4,Needs Improvement
34,12,2025,14,6,49.72,46.8,123.7,176.0,41.96,49.9,Needs Improvement
9,8,2025,13,11,87.88,65.77,153.1,176.0,86.81,81.3,Excellent
26,5,2025,21,8,33.61,42.27,96.2,176.0,33.51,39.8,Low Productivity
